&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IIRKKICE","book","2018","Halligan, Katherine (Children's book editor),; Walsh, Sarah (Illustrator),","Her story: 50 women and girls who shook the world","","978-1-78800-138-0","","","","","2018","2020-09-16 14:52:16","2020-09-25 20:06:20","","","112","","","","","Her story","","","","","Nosy Crow","London","English","","","","","WorldCat Discovery Service","","Section: 112 pages : illustrations (chiefly colour) ; 29 cm","","","","Berühmte Persönlichkeit; Biographies.; Children's nonfiction.; Frau; Historische Persönlichkeit; Juvenile works.; Women heroes Biography Juvenile literature.; Women heroes.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JR33KNAD","book","2011","Cojocaru, Alina Carmen.","Win-- women in numbers: research directions in number theory","","978-0-8218-5226-2","","","","","2011","2020-09-16 14:52:16","2020-09-25 20:07:47","","","x, 288","","","","","Win-- women in numbers","Fields Institute communications ; 60","","","","American Mathematical Society ;","Providence, R.I.","English","","","","","WorldCat Discovery Service","","Section: x, 288 pages : illustrations ; 27 cm.","","","","Algebraic geometry Abelian varieties and schemes Abelian varieties and schemes.; Algebraic geometry Computational aspects in algebraic geometry Computational aspects in algebraic geometry.; Algebraic geometry Curves Curves.; Algebraic geometry Proceedings, conferences, collections, etc.; Arithmetical algebraic geometry.; Number theory Algebraic number theory: global fields Algebraic number theory: global fields.; Number theory Arithmetic algebraic geometry (Diophantine geometry) Arithmetic algebraic geometry (Diophantine geometry); Number theory Computational number theory Computational number theory.; Number theory Proceedings, conferences, collections, etc.; Number theory Research exposition (monographs, survey articles); Number theory Zeta and $L$-functions: analytic theory Zeta and $L$-functions: analytic theory.; Number theory.; Women in numbers; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AFWN8IJI","book","2016","Shetterly, Margot Lee","Hidden figures: the American dream and the untold story of the Black women mathematicians who helped win the space race","","978-0-06-236360-2","","","http://www.smithsonianmag.com/history/forgotten-black-women-mathematicians-who-helped-win-wars-and-send-astronauts-space-180960393/","","2016","2020-09-16 14:52:16","2020-09-25 20:05:18","2020-09-16 14:52:14","","349","","","","","Hidden figures","","","","","[publisher not identified]","[Place of publication not identified]","English","","","","","WorldCat Discovery Service","","Section: 8 books (349 pages) in a bag ; 21 cm + 1 laminated sheet","","","","20th Century.; African American mathematicians Biography.; African American mathematicians.; African American women Biography.; African American women.; Astronautics United States Hitory.; Biographies.; Biography.; Conquête de l'espace États-Unis.; Employees.; Femmes scientifiques Biographies.; HISTORIES.; MATHEMATICS.; Mathematikerin; NASA PROGRAMS.; Noirs Ségrégation États-Unis.; Raumfahrtprogramm; Schwarze; Sexisme dans les sciences.; SOCIAL SCIENCE Ethnic Studies African American Studies.; Space race; Space race.; Umschulungswerkstätten für Siedler und Auswanderer; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration.; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","First William Morrow movie tie-in trade paperback edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2663UUZ","book","2015","Creese, Mary R. S.; Creese, Thomas M.","Ladies in the laboratory IV: Imperial Russia's women in science, 1800-1900 : a survey of their contributions to research","","978-1-4422-4741-3","","","","","2015","2020-09-16 14:52:16","2020-09-25 20:06:40","","","xiii, 173","","","","","Ladies in the laboratory IV","","","","","Rowman & Littlefield","Lanham","English","","","","","WorldCat Discovery Service","","Section: xiii, 173 pages : illustrations ; 29 cm","","","","1800-1899; 30.01 history of the exact sciences.; Biographies.; Biography.; History, 19th Century.; History.; Rusland.; Russia (Pre-1917); Russia.; Science history.; Women in science Russia History 19th century.; Women in science.; Women scientists Russia Biography.; Women scientists.; Women, Working history.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8XB5SDJ4","book","2010","International Congress of Chinese Mathematicians (4th : 2007: : Hangzhou, China); Ji, Lizhen","Fourth International Congress of Chinese Mathematicians","","978-0-8218-5021-3","","","","","2010","2020-09-16 14:52:16","2020-09-25 20:05:53","","","vii, 381","","","","","","AMS/IP studies in advanced mathematics ; v. 48","","","","American Mathematical Society ;","Providence, R.I.","English","","","","","WorldCat Discovery Service","","Section: vii, 381 pages : illustrations ; 26 cm.","","","","Conference papers and proceedings.; Mathematics Congresses.; Mathematics.; Mathématiques chinoises Congrès.; Mathématiques médiévales Congrès.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T2QQJT7Q","book","2017","Shetterly, Margot Lee","Hidden figures: the untold story of the African American women who helped win the space race","","978-0-00-820132-6","","","","","2017","2020-09-16 14:52:16","2020-09-25 20:03:41","","","xviii, 346","","","","","Hidden figures","","","","","William Collins, An imprint of HarperCollinsPublishers","London","English","","","","","WorldCat Discovery Service","","Section: xviii, 346 pages ; 20 cm","","","","African American mathematicians Biography.; African American mathematicians.; African American women Biography.; African American women.; Biographies.; Conquête de l'espace États-Unis.; Employees.; Femmes scientifiques Biographies.; Jackson, Mary (1921-2005).; Johnson, Katherine (1918-....).; Noirs Ségrégation États-Unis.; Sexisme dans les sciences.; Space race.; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration Officials and employees.; United States. National Aeronautics and Space Administration.; Vaughan, Dorothy (1910-2008).; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8KLYDMA","book","2017","Shetterly, Margot Lee","Hidden Figures: The Untold Story of the African American Women Who Helped Win the Space Race","","978-0-00-820132-6","","","","","2017","2020-09-16 14:52:16","2020-09-25 20:04:48","","","xviii, 346","","","","","Hidden Figures","","","","","William Morrow, an imprint of HarperCollins Publishers","London","English","","","","","WorldCat Discovery Service","","Section: xviii, 346 pages ; 20 cm.","","","","African American mathematicians Biography.; African American mathematicians.; African American women Biography.; African American women.; Biographies.; Conquête de l'espace États-Unis.; Employees.; Femmes scientifiques Biographies.; Jackson, Mary (1921-2005).; Johnson, Katherine (1918-....).; Noirs Ségrégation États-Unis.; Sexisme dans les sciences.; Space race.; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration Officials and employees.; United States. National Aeronautics and Space Administration.; Vaughan, Dorothy (1910-2008).; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WAH4XKQW","book","2017","","Summary and analysis of Hidden figures the American dream and the untold story of the black women mathematicians who helped win the space race","","978-1-5040-4665-7","","","","","2017","2020-09-16 14:52:16","2020-09-25 20:03:22","","","","","","","","","Smart summaries","","","","Worth Books","New York","English","","","","","WorldCat Discovery Service","","Section: 1 volume ; 21 cm","","","","Lee Shetterly, Margot.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ILAQUL3","book","2019","Adero, Malaika","A black woman did that!: 42 boundary-breaking, bar-raising, world-changing women","","978-1-941367-51-3 978-1-5444-3438-4","","","","","2019","2020-09-16 14:52:16","2020-09-25 20:08:06","","","160","","","","","A black woman did that!","","","","","Downtown Bookworks","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 160 pages : color illustrations ; 23 cm","","","","African American women Juvenile literature.; African American women.; Biographies.; Juvenile works.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EXW43J7T","book","2005","Nargi, Lela.","Around the table: women on food, cooking, nourishment, love ... and the mothers who dished it up for them","","978-1-58542-411-5","","","http://catdir.loc.gov/catdir/enhancements/fy0720/2004063761-b.html","","2005","2020-09-16 14:52:16","2020-09-25 20:05:36","2020-09-16 14:52:16","","208","","","","","Around the table","","","","","Jeremy P. Tarcher/Penguin","New York","English","","","","","WorldCat Discovery Service","","Section: 208 pages ; 23 cm","","","","Aufsatzsammlung.; Cookery.; Cooking.; Frau.; Kochbuch.; Kochen.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E5CDPJWY","book","2005","Kalte, Pam M.; Nemeh, Katherine H.; Schusterbauer, Noah.","American men & women of science: a biographical directory of today's leaders in physical, biological, and related sciences","","978-0-7876-7392-5 978-0-7876-7393-2 978-0-7876-7394-9 978-0-7876-7395-6 978-0-7876-7396-3 978-0-7876-7397-0 978-0-7876-7398-7 978-0-7876-7399-4 978-0-7876-7400-7","","","","","2005","2020-09-16 14:52:32","2020-09-25 19:51:48","","","","","","","","American men & women of science","","","","","Thomson Gale","Farmington Hills, Mich.","English","","","","","WorldCat Discovery Service","","Section: 8 volumes ; 29 cm","","","","Biographies.; Biography.; Canada.; Directory.; Science.; Scientists Biography.; Scientists.; United States.; Wetenschapsbeoefenaars.","","","","","","","","","","","","","","","","","","","","","22th ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98DDEEZB","book","2016","Sobel, Dava","The glass universe: how the ladies of the Harvard Observatory took the measure of the stars","","978-0-670-01695-2","","","","","2016","2020-09-16 14:52:32","2020-09-25 19:50:59","","","xii, 324","","","","","The glass universe","","","","","Viking","New York, New York","English","","","","","WorldCat Discovery Service","","Section: xii, 324 pages : illustrations (some color) ; 24 cm","","","","1800-1999; Astronomy History 19th century; Astronomy History 19th century.; Astronomy History 20th century; Astronomy History 20th century.; Astronomy History.; Astronomy.; Bailey, Solon I. 1854-1931; Bailey, Solon I. 1854-1931.; Biographies.; Cannon, Annie Jump, 1863-1941; Cannon, Annie Jump, 1863-1941.; Draper, Mary Anna, 1839-1914; Fleming, Williamina P., 1857-1911; Fleming, Williamina P., 1857-1911.; Harvard College Observatory.; History.; Leavitt, Henrietta Swan, 1868-1921; Leavitt, Henrietta Swan, 1868-1921.; Massachusetts.; Maury, Antonia C., 1866-1952; Maury, Antonia C., 1866-1952.; Payne-Gaposchkin, Cecilia, 1900-1979; Payne-Gaposchkin, Cecilia, 1900-1979.; Pickering, Edward C. 1846-1919; Pickering, Edward C. 1846-1919.; SCIENCE Astronomy.; SCIENCE History.; Shapley, Harlow, 1885-1972; Shapley, Harlow, 1885-1972.; Women astronomers Biography.; Women astronomers.; Women in astronomy Massachusetts History.; Women in astronomy.; Women mathematicians Massachusetts History.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7MK8Y59V","book","2017","Tolerton, Jane","Make her praises heard afar: New Zealand women overseas in World War One","","978-0-473-39965-8","","","","","2017","2020-09-16 14:52:32","2020-09-25 19:50:35","","","viii, 368","","","","","Make her praises heard afar","","","","","Booklovers Books","Wellington, New Zealand","English","","","","","WorldCat Discovery Service","","Section: viii, 368 pages : illustrations, portraits ; 23 cm","","","","1914-1918; Military participation Female.; New Zealand.; Women in war New Zealand.; Women in war.; Women.; World War, 1914-1918 New Zealand Participation, Female.; World War, 1914-1918 New Zealand.; World War, 1914-1918 Women New Zealand.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y5PJP9VF","book","2018","Rissman, Rebecca.","Hidden Women: the African-American Mathematicians of NASA Who Helped America Win the Space Race.","","978-1-5157-9963-4","","","","","2018","2020-09-16 14:52:32","2020-09-25 19:51:18","","","112","","","","","Hidden Women","","","","","Encounter Books","","English","","","","","WorldCat Discovery Service","","Section: 112 pages","","","","African American mathematicians Biography Juvenile literature.; African American mathematicians Biography.; African American mathematicians.; African American women Biography Juvenile literature.; African American women Biography.; African American women scientists Biography Juvenile literature.; African American women scientists.; African American women.; African Americans Biography Juvenile literature.; African Americans Biography.; African Americans.; Biographies.; Employees.; Juvenile works.; Space race Juvenile literature.; Space race.; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography Juvenile literature.; United States. National Aeronautics and Space Administration.; Women mathematicians United States Biography Juvenile literature.; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6HU3NF5Z","book","2010","European Women in Mathematics. General Meeting (13th : 2007 : University of Cambridge); Hobbs, Catherine.; Paycha, Sylvie.","European women in mathematics: proceedings of the 13th General Meeting, University of Cambridge, UK, 3-6 September 2007","","978-981-4277-67-9","","","","","2010","2020-09-16 14:52:32","2020-09-25 19:53:13","","","x, 199","","","","","European women in mathematics","","","","","World Scientific","Hackensack, NJ","English","","","","","WorldCat Discovery Service","","Section: x, 199 pages : illustrations ; 24 cm","","","","Conference papers and proceedings.; Europe.; Mathematics Congresses.; Mathematics.; Mathematik.; Women in mathematics Europe Congresses.; Women in mathematics.; Women mathematicians Europe Congresses.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RYCZSF82","book","2004","Burstein, Daniel.","Secrets of the code: the unauthorized guide to the mysteries behind the Da Vinci code","","978-1-59315-022-8","","","http://catdir.loc.gov/catdir/toc/fy0606/2005299140.html","","2004","2020-09-16 14:52:32","2020-09-25 19:54:14","2020-09-16 14:52:31","","xxv, 373","","","","","Secrets of the code","","","","","CDS Books in association with Squibnocket Partners LLC","New York","English","","","","","WorldCat Discovery Service","","Section: xxv, 373 pages : illustrations, maps ; 24 cm","","","","Brown, Dan, 1964-; Christian saints in literature.; Christianity in literature.; Da Vinci code (Brown, Dan); Jesus Christ In literature.; Jesus Christ.; Literature.; Mary Magdalene, Saint In literature.; Mary Magdalene, Saint.","","","","","","","","","","","","","","","","","","","","","1st ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2M2ZA5Z","book","2001","European Women in Mathematics. Meeting (10th : 2001 : Malta); Mezzetti, Emilia.; Paycha, Sylvie.","European Women in Mathematics: proceedings of the tenth general meeting, Malta, 24-30 August 2001","","978-981-238-190-3","","","","","2001","2020-09-16 14:52:32","2020-09-25 19:52:42","","","x, 409","","","","","European Women in Mathematics","","","","","World Scientific","River Edge, N.J.","English","","","","","WorldCat Discovery Service","","Section: x, 409 pages : illustrations (some color) ; 24 cm","","","","Conference papers and proceedings.; Mathematics Congresses.; Mathematics.; Women in mathematics Congresses.; Women in mathematics.; Women in science Congresses.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L4Y794C2","book","2012","Dyson, George","Turing's cathedral: the origins of the digital universe","","978-0-375-42277-5","","","http://books.google.com/books?isbn=9780375422775","","2012","2020-09-16 14:52:32","2020-09-25 19:53:47","2020-09-16 14:52:32","","xxii, 401","","","","","Turing's cathedral","","","","","Pantheon Books","New York","English","","","","","WorldCat Discovery Service","","Section: xxii, 401 pages : illustrations, map ; 25 cm","","","","Computable functions.; Computers History.; Computers.; History.; Random access memory.; Turing machines.; Turing, Alan, 1912-1954; Turing, Alan, 1912-1954.; Von Neumann, John, 1903-1957.","","","","","","","","","","","","","","","","","","","","","1st ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUBC5QWL","book","2019","United States","An Act to Award Congressional Gold Medals to Katherine Johnson and Dr. Christine Darden, to Posthumously Award Congressional Gold Medals to Dorothy Vaughan and Mary Jackson, and to Award a Congressional Gold Medal to Honor All of the Women Who Contributed to the Success of the National Aeronautics and Space Administration during the Space Race.","","","","","","","2019","2020-09-16 14:52:32","2020-09-25 19:49:44","","","","","","","","","","","","","[U.S. Government Publishing Office]","[Washington, D.C.]","English","","","","","WorldCat Discovery Service","","Section: [5] pages ; 24 cm","","","","African American women mathematicians Medals.; Darden, Christine M. Medals.; Jackson, Mary, 1921-2005 Medals.; Johnson, Katherine G.; Johnson, Katherine G. Medals.; Medals Law and legislation United States.; Medals Law and legislation.; Medals.; Statutes and codes.; United States.; Vaughan, Dorothy, 1910-2008 Medals.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FG7BFCCL","book","2018","Harrison, Vashti","Little leaders: bold women in black history","","978-0-241-34683-9","","","","","2018","2020-09-16 14:52:32","2020-09-25 19:52:19","","","87","","","","","Little leaders","","","","","Puffin","London","English","","","","","WorldCat Discovery Service","","Section: 87 pages : colour illustrations ; 23 cm.","","","","African American women Juvenile literature.; African American women.; African Americans Biography Juvenile literature.; African Americans History Anecdotes Juvenile literature.; African Americans.; Anecdotes.; Biographies.; History.; Juvenile works.; Women Juvenile literature.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6SVERM26","book","2018","Galaz-García, Fernando; Pardo, J. C.; Solórzano, Pedro; Reunión de Matemáticos Mexicanos en el Mundo (2nd : 2014 : Guanajuato, Mexico)","Contributions of Mexican mathematicians abroad in pure and applied mathematics: second meeting, Matemáticos Mexicanos en el Mundo, December 15-19, 2014, Centro de Investigación en Matemáticas, Guanajuato, Mexico","","978-1-4704-4286-6","","","","","2018","2020-09-16 14:52:56","2020-09-25 19:47:47","","","xv, 158","","","","","Contributions of Mexican mathematicians abroad in pure and applied mathematics","Contemporary mathematics ; volume 709","","","","American Mathematical Society","[Providence, Rhode Island]","English","","","","","WorldCat Discovery Service","","Section: xv, 158 pages : illustrations ; 26 cm.","","","","Algebraic geometry Curves Jacobians, Prym varieties.; Algebraic geometry Projective and enumerative geometry Enumerative problems (combinatorial problems); Combinatorics Graph theory Graphs and linear algebra (matrices, eigenvalues, etc.); Conference papers and proceedings.; Dynamical systems and ergodic theory Random dynamical systems Multiplicative ergodic theory, Lyapunov exponents.; Dynamical systems and ergodic theory Smooth dynamical systems: general theory Smooth ergodic theory, invariant measures.; Functional analysis Selfadjoint operator algebras (C*-algebras, von Neumann (W*- ) algebras, etc.) Free probability and free operator algebras.; Functions of a complex variable Riemann surfaces Fuchsian groups and automorphic functions.; Group theory and generalizations Connections with homological algebra and category theory Cohomology of groups.; Mathematicians Mexico Congresses.; Mathematicians.; Mathematics Mexico Congresses.; Mathematics.; Mexico.; Women mathematicians Mexico Congresses.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BBSYQK8K","book","2016","Lee Shetterly, Margot","Hidden figures: the American dream and the untold story of the Black women mathematicians who helped win the space race","","978-0-06-236359-6","","","","","2016","2020-09-16 14:52:56","2020-09-25 19:47:26","","","xviii, 346","","","","","Hidden figures","","","","","","","English","","","","","WorldCat Discovery Service","","Section: xviii, 346 pages ; 24 cm.","","","","20th Century.; African American mathematicians Biography.; African American mathematicians.; African American women Biography.; African American women.; Astronautics United States Hitory.; Biographies.; Biography.; Conquête de l'espace États-Unis.; Employees.; Femmes scientifiques Biographies.; HISTORIES.; MATHEMATICS.; Mathematikerin; NASA PROGRAMS.; Noirs Ségrégation États-Unis.; Raumfahrtprogramm; Schwarze; Sexisme dans les sciences.; SOCIAL SCIENCE Ethnic Studies African American Studies.; Space race; Space race.; Umschulungswerkstätten für Siedler und Auswanderer; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration.; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XX5HMNDF","book","2016","Sobel, Dava","The glass universe: the hidden history of the women who took the measure of the stars","","978-0-00-754818-7 978-0-00-820703-8","","","","","2016","2020-09-16 14:52:56","2020-09-25 19:46:45","","","xii, 324","","","","","The glass universe","","","","","4th Estate","London","English","","","","","WorldCat Discovery Service","","Section: xii, 324 pages, 16 unnumbered pages of plates : illustrations (some colour) ; 24 cm","","","","1800-1999; Astronomin; Astronomy History 19th century.; Astronomy History 20th century.; Astronomy.; Harvard College Observatory; Harvard College Observatory.; History.; Massachusetts.; Umschulungswerkstätten für Siedler und Auswanderer; Women in astronomy Massachusetts History.; Women in astronomy.; Women mathematicians Massachusetts History.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73YK9BAK","book","2000","Budiansky, Stephen.; Mazal Holocaust Collection.","Battle of wits: the complete story of codebreaking in World War II","","978-0-684-85932-3","","","http://catdir.loc.gov/catdir/enhancements/fy0640/00028418-s.html","","2000","2020-09-16 14:52:56","2020-09-25 19:48:20","2020-09-16 14:52:55","","436","","","","","Battle of wits","","","","","Free Press","New York","English","","","","","WorldCat Discovery Service","","Section: 436 pages : illustrations, maps ; 24 cm","","","","1939-1945; Cryptography.; Enigma variations (Elgar); Geheime codes.; Geheimschrift.; Military intelligence.; Orthogonale reeksen.; Tweede Wereldoorlog.; World War, 1939-1945 Cryptography.; World War, 1939-1945 Military intelligence.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XLDMPXK8","book","2018","Becker, Helaine; Phumiruk, Dow","Counting on Katherine","","978-1-250-13752-4","","","","","2018","2020-09-16 14:52:56","2020-09-25 19:48:45","","","","","","","","","","","","","Henry Holt and Company","New York","English","","","","","WorldCat Discovery Service","","Section: 1 volume (unpaged) : color illustrations ; 29 cm","","","","African American women mathematicians Biography Juvenile literature.; Apollo 13 (Spacecraft); Biographies.; Johnson, Katherine G.; Johnson, Katherine G. Juvenile literature.; Juvenile works.; Mathematicians United States Biography Juvenile literature.; MATHEMATICS General.; Pictorial works.; Picture books for children; Picture books.; United States. National Aeronautics and Space Administration Officials and employees Biography Juvenile literature.; United States. National Aeronautics and Space Administration.; Women mathematicians United States Biography Juvenile literature.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCER3B4J","book","2015","Wallmark, Laurie; Chu, April","Ada Byron Lovelace and the thinking machine","","978-1-939547-20-0","","","http://www.lauriewallmark.com/","","2015","2020-09-16 14:52:56","2020-09-25 19:46:02","2020-09-16 14:52:55","","","","","","","","Oak Park Multicultural Collection.","","","","Creston Books","Berkeley","English","","","","","WorldCat Discovery Service","","Section: 38 unnumbered pages : color illustrations ; 29 cm","","","","1800-1899; Babbage, Charles, 1791-1871; Babbage, Charles, 1791-1871 Juvenile literature.; Babbage, Charles, 1791-1871.; Biographies.; Computer programming Biography.; Computers History 19th century Juvenile literature.; Computers History 19th century.; Computers.; Great Britain.; History.; Juvenile works.; Lovelace, Ada King, Countess of, 1815-1852; Lovelace, Ada King, Countess of, 1815-1852 Biography.; Lovelace, Ada King, Countess of, 1815-1852.; Mathematicians Great Britain Biography Juvenile literature.; Mathematicians Great Britain Biography.; Mathematicians.; Picture books for children.; Picture books.; Women Biography.; Women computer programmers Great Britain Biography Juvenile literature.; Women computer programmers Great Britain Biography.; Women computer programmers.; Women mathematicians Biography.; Women mathematicians Great Britain Biography Juvenile literature.; Women mathematicians Great Britain Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WN6ELDXA","book","2016","Stanley, Diane; Hartland, Jessie","Ada Lovelace, poet of science: the first computer programmer","","978-1-4814-5249-6","","","","","2016","2020-09-16 14:52:56","2020-09-25 19:46:23","","","","","","","","Ada Lovelace, poet of science","","","","","Simon & Schuster Books for Young Readers","New York","English","","","","","WorldCat Discovery Service","","Section: 1 volume (unpaged) : color illustrations ; 24 x 32 cm","","","","1800-1899; Babbage, Charles,; Babbage, Charles, 1791-1871 Juvenile literature.; Babbage, Charles, 1791-1871.; Biographies.; Book jackets.; Computers History 19th century Juvenile literature.; Computers History 19th century.; Computers History Juvenile literature. 19th century.; Computers.; Great Britain.; History.; Illustrated case bindings.; JUVENILE NONFICTION Biography & Autobiography Science & Technology.; JUVENILE NONFICTION Computers.; JUVENILE NONFICTION Technology Inventions.; Juvenile works.; Lovelace, Ada King,; Lovelace, Ada King, Countess of, 1815-1852 Juvenile literature.; Lovelace, Ada King, Countess of, 1815-1852.; Mathematicians Great Britain Biography Juvenile literature.; Mathematicians Great Britain Biography.; Mathematicians.; Paper case bindings.; Picture books for children.; Picture books.; Women computer programmers Great Britain Biography Juvenile literature.; Women computer programmers Great Britain Biography.; Women computer programmers.; Women mathematicians Great Britain Biography Juvenile literature.; Women mathematicians Great Britain Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XTQXMKWF","book","2016","Anid, Nada; Cantileno, Laurie; Morrow, Monique; Zafar, Rahilla","The internet of women: accelerating culture change","","978-87-93379-68-8","","","","","2016","2020-09-16 14:52:56","2020-09-25 19:49:23","","","xvii, 349","","","","","The internet of women","","","","","River Publishers","Gistrup, Denmark","English","","","","","WorldCat Discovery Service","","Section: xvii, 349 pages : color illustrations, portraits ; 24 cm","","","","Businesswomen.; Internet and women.; Internet marketing.; Internet publishing.; Self-employed women.; Women engineers.; Women in technology.; Women mathematicians.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DDZP2SLY","book","2009","Wolberg, Shelly A.","Selected women mathematicians and their fields of mathematical work ; and, Eratosthenes, a man of considerable talent","","","","","","","2009","2020-09-16 14:52:56","2020-09-25 19:45:42","","","","","","","","","","","","","","","English","","","","","WorldCat Discovery Service","","Section: xi, 103 leaves : illustrations ; 28 cm","","","","Agnesi, Maria Gaetana, 1718-1799; Agnesi, Maria Gaetana, 1718-1799.; Bari, N. K. 1901-1961.; Cox, Gertrude Mary, 1900-1978.; Eratosthenes.; Mathematicians.; Nightingale, Florence, 1820-1910; Nightingale, Florence, 1820-1910.; Rees, Mina Spiegel, 1902-1997.; Scott, Charlotte Angas, 1858-1931; Scott, Charlotte Angas, 1858-1931.; Stott, Alicia Boole, 1860-1940.; Weiss, Mary Catherine Bishop, 1930-1966.; Women in mathematics.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EUN8CTQF","book","2016","Noyce, Pendred","Remarkable minds: seventeen more pioneering women in science and medicine","","978-1-943431-13-7","","","","","2016","2020-09-16 14:52:56","2020-09-25 19:47:08","","","183","","","","","Remarkable minds","","","","","Tumblehome Learning, Inc.","Boston, Massachusetts","English","","","","","WorldCat Discovery Service","","Section: 183 pages : illustrations ; 26 cm","","","","Biographies.; Biography.; Juvenile works.; Women in medicine Juvenile literature.; Women in medicine.; Women in science Juvenile literature.; Women in science.; Women medical scientists Biography Juvenile literature.; Women medical scientists Biography.; Women medical scientists.; Women scientists Biography Juvenile literature.; Women scientists Biography.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
